Num episodes,Cumulative rewards
4140,"[-117.77532466974696, -344.4332409276187, -134.4241651584536, -113.76646478955888, -157.67633715591631, -161.79656424397535, -351.56186761256885, -165.47229837234505, -141.95675396811342, -138.01772421644748]"
4150,"[-129.28758308364777, -99.32958898437596, -116.7851409172572, -145.76456566119572, -100.2147765377679, -144.05898995204436, -123.13838876436981, -101.17316682681405, -142.33370287240658, -140.23328585269473]"
4160,"[-153.85618315618683, -99.80468810364741, -111.47694938288228, -107.90145263368899, -134.99671712673276, -162.75264646530695, -333.1987081020601, -108.36914368550268, -97.9591593863108, -138.0644174393165]"
4170,"[-120.03589641186329, -160.35667675517925, -153.3555869109148, -149.3986600369218, -85.99302769766055, -124.01643894579713, -142.07692365058747, -118.89821822625507, -353.9782859432066, -177.05933150201724]"
4180,"[-127.86561511858554, -127.55283213860727, -150.93054684683284, -127.44504105014882, -102.98899884245128, -88.20684800075492, -159.1852874331549, -117.71734859397594, -131.34712502443108, -112.65382437442148]"
4190,"[-109.58737411191697, -235.0562925004478, -102.2127035719922, -118.90606710073561, -125.4827519934025, -471.36776374235944, -131.9441620021931, -142.98908841652312, -475.41114184338176, -149.4528460974486]"
4200,"[-144.8591115593175, -173.83300308471325, -111.97061904819421, -230.91665853557674, -183.38507032717513, -114.41964030875195, -144.804224610832, -297.48839126462735, -148.0976513310828, -41.475655834868206]"
4210,"[-121.32317709131559, -120.60518073304277, -155.59091049355794, -243.23941058885003, -140.62269914083248, -144.94758966412957, -257.778478474815, -116.02946980302164, -115.35529288189576, 26.34373920092959]"
4220,"[-119.30451080603717, -159.79256071772778, -138.2384891820591, -95.93746045385497, -94.10138766363102, -300.2159076025956, -96.04238884671474, -180.9789873730988, -174.1085239625678, -514.0977567618287]"
4230,"[-119.09251898468662, -99.08159584437269, 22.010192864118565, -184.59841862993864, -219.99748958223458, -167.37097415138285, -136.33174235449823, -173.93615624430706, -178.2186215630797, -139.55185172106013]"
4240,"[-292.3265461260337, -125.38843321415058, -169.42605817830776, -201.44276493040442, -151.81476735606037, -138.0469255694762, -117.5768623988933, -78.7445800956599, -154.6335826938804, -113.22162439044652]"
4250,"[-129.94083053564177, -118.4446740300786, -135.84878847511058, -119.2927213011182, -108.18963740813012, -127.10526036852954, -8.234124794906577, -226.04076415450317, -26.556666217372708, -132.64867995906604]"
4260,"[-412.6764138425783, -121.86380495591365, -139.6066304872095, -129.6677661542962, -183.63340883390688, -429.8802116190775, -504.4839418953632, -84.49412810511713, -378.0360375650346, -484.07468554144555]"
4270,"[-108.80994060941183, -105.32329909853006, -125.37094543070441, -164.91795089333087, -113.45438215535492, -121.16979699438414, -126.6261278253011, -87.56656041097993, -97.61478132503959, -153.490964326947]"
4280,"[-253.17618432565166, -147.92540464428586, -172.57248912451638, -59.632432999546126, -117.52396396404174, -127.6728008308398, -145.80545484537348, -145.6146793022904, -1.9412125309982144, -152.38468906364352]"
4290,"[-408.7480942895631, -115.67810513350975, -20.310490008666378, -89.03562186317724, -159.30048244864665, 18.62712847483533, -287.08668073818677, -37.340094487658504, 3.9836497153237502, -153.87983405686515]"
4300,"[-127.0810029070882, -181.8636905357699, -195.00847483747958, -24.361281382042122, -118.1073655439433, -81.4220416435586, -135.2291863334167, -258.2685331881131, -109.15369929526662, -179.17592582454063]"
4310,"[-88.16866825819366, -51.742163324079684, -210.16186896366696, 5.603013594000643, -10.143570014075664, -239.48527632370025, -131.80285311672378, -102.87593167849333, -101.44822820571244, -40.275120433210994]"
4320,"[-30.062095109617772, -54.96453325269744, -110.96413675766584, -35.72518490129954, -66.6994519098466, -141.2400460243004, -145.89952117944748, -129.4297270098729, -170.28345186018313, -66.73259397548267]"
4330,"[-116.0380136403745, -137.541525988398, -97.77364010742008, -120.06666057222802, -104.13750513852918, -67.08390499724274, -141.9375716424289, -116.8015357035691, -129.80116238685602, -53.78840765715938]"
4340,"[-107.13027164557468, -18.680281440854174, -101.92614712883089, -188.30695721069023, -92.00654242208189, -53.17129769104169, -718.9770490131992, -47.14639024098002, -130.72662132351297, -81.91119851886492]"
4350,"[-26.4185991713599, -72.65524114543877, -60.31672434880399, -72.23899558949012, -112.87145596471045, -8.985392135483607, -129.86089070192153, -15.50055653725326, -16.02569026639452, -136.1826242124846]"
4360,"[-169.51156364902602, -75.14442844724519, -164.87702428337124, -127.75428231386991, -117.09255901218525, -124.70886711216428, -140.14832334823507, -119.7184464673895, -166.13778369838124, -87.97492596158774]"
4370,"[-63.178694798344544, -161.2777818117355, -120.42586613835806, -135.58779765558592, -130.64411626379123, -114.85394892921371, -126.84996708199387, -104.78455670993375, -90.50378559775832, -139.11533584797334]"
4380,"[10.244456161545699, -185.13344315373456, -159.82362675529404, -203.949216044573, -91.34863583287499, -82.50408828209528, -69.71879834512595, -395.8710451070757, -124.1585341433101, -166.14483688707872]"
4390,"[-103.3116409076798, -123.89465427233407, -115.76306037621097, -368.13665679393637, -131.00754009464745, -105.0649816118351, -165.58226165180196, -126.23109750715744, -146.95213327133345, -67.15949210705189]"
4400,"[-118.32731767202833, -107.58507373758547, -131.2467631165335, -105.01638776337464, -180.18301952408132, -125.47824358239751, -257.188440456064, -114.84794918913221, -98.06216867491796, -60.434708760630805]"
4410,"[-156.74293797674912, -156.87640572977818, -56.72393170326575, -167.2261971702214, -340.7511199170249, -181.28731367719553, -167.0242101319516, -388.083069097031, -134.63471916355553, -61.009003792870864]"
4420,"[-123.01297211512349, -101.74922909661706, -71.6013123840316, -172.43633105012555, -147.23423517473617, -301.05352337646934, -128.55311956287764, -133.42929237906236, -85.24267433142725, -66.80205589752914]"
4430,"[-132.72928895119432, -141.24216905930797, -546.5188871212708, -212.41235821432656, -317.615299051855, -72.16703246843275, -108.46525528267156, -124.35468162233582, -132.04830280070215, -101.50448851683198]"
4440,"[-492.4591038002057, -127.90445916969603, 22.61431751485283, -131.8935452275495, -183.19421447209464, -130.9901702390395, -57.862400634242505, -190.16181403683595, -64.65500800805225, -64.82993160411138]"
4450,"[-96.48232716124244, -303.138648277175, -362.3984139338702, -335.2663543132937, -403.6014723840974, -393.55876527899915, -117.82032310273982, -98.39986907901695, -113.86049304962452, -320.49614841703624]"
4460,"[-197.99235867057072, -125.72850854345609, -130.26988472830817, -180.24377302053045, -130.57519315565847, -698.160916836516, -96.01662114932309, -334.2737393076461, -243.46981602310288, -106.83592998530094]"
4470,"[-151.00657604475322, -528.7184964693538, -89.2080315430056, -120.83686088578702, -182.2866999383854, -94.63074408017252, -116.08005949874841, -119.38126414386582, -77.81688731814394, -139.25894835073012]"
4480,"[-121.22991485948158, -138.9591904572984, -116.70360572072906, -115.41045853759994, -149.7660320357857, -111.87864937955634, -138.89111264721237, -134.55264838526048, -276.99058239645416, -93.08532041991913]"
4490,"[-92.50209387129891, -107.32156218783072, -169.97892540076808, -192.9616670260749, -115.05881844100836, -130.15240728924564, -610.4140604484454, -113.96697563692592, -123.46782730769277, -154.8605294477166]"
4500,"[-162.38472988027897, -177.9351108554967, -221.13111106967995, -187.1415038747281, -105.45226520783481, -74.64665968018693, -137.53405372191347, -177.40285189521614, -97.41230917004732, -100.75124786705052]"
4510,"[-166.50657526395275, -120.55128383362879, -97.52717020129228, -178.7098188272029, -191.99690094122704, -95.87650906997507, -407.9269704067392, -124.23735214164861, -165.98235331952714, -89.9815516530157]"
4520,"[-85.27766022125076, -106.60920994417864, -159.54394156634237, -162.2882072390505, -174.71474414982464, -880.4875345971103, -165.3454331336614, -141.3032782530981, -245.13640070345946, -123.5457188059431]"
4530,"[-117.4604022876587, -154.4472426621871, -108.95001462643197, -92.02311609663664, -145.17119579493476, -113.87893216278187, -214.41885473362112, -183.30926662615585, -108.64629510895713, -476.17552266200073]"
4540,"[-278.2553969251311, -151.35411598092014, -107.55223574650717, -155.5960110975811, -293.4367076196862, -110.66364696012596, -124.88755826317326, -145.99005313691399, 27.245649791099794, -117.9991979392147]"
4550,"[-133.42931302662208, -118.61806549257179, -129.21347264006928, -91.04286659108249, -319.4839279827729, -115.96870451857316, -138.95609743377676, -173.10633981911604, -378.74678989513706, -90.8366020742614]"
4560,"[-112.71763753286021, -109.36692298554439, -84.14734309761153, -108.97310384170024, -564.7373031024538, -137.117015158559, -131.49980989324996, -96.81510872400193, -134.29337565445508, -94.88160397092958]"
4570,"[-135.62020823665108, -90.90806811100134, -88.2143256511919, -117.26477775960379, -193.14556675612857, -132.60291204912016, -87.66829256573556, -141.11002311585793, -134.95604938655512, -108.92117336814925]"
4580,"[-144.23334361073492, -310.87652573639593, -132.17723885768117, -99.23184120659096, -95.7036635422163, -143.24434581490829, -119.14995761638994, -184.6605463319141, -317.80188502716544, -130.53577118307544]"
4590,"[-115.15413943371621, -103.65657858487103, -137.53634738165775, -170.63871855993204, -107.52901453328658, -104.43308128190775, -139.29269183271344, -117.13078073702411, -291.9451693197474, -141.8478742086076]"
4600,"[-185.36960996127857, -129.70382773428318, -133.85690129674938, -325.17831358172987, -112.05366664134843, -183.20641766762526, -153.29135996338425, -109.43174012388019, -89.92203369366362, -208.2549785212891]"
4610,"[-483.0400344903547, -223.21334639787858, -135.18053592424042, -104.18386630266409, -113.77436098001678, -185.6591459970617, -150.86489645897882, -122.68328513888412, -141.93790084959886, -85.33726417961046]"
4620,"[-121.33543782495968, -132.13859940542716, -143.83756302653833, -363.9208721100345, -148.7587078013212, -326.7636033479795, -161.9541418894459, -358.5371717435301, -102.7391265845337, -105.02124939382841]"
4630,"[-112.90612182536267, -140.9041448829663, -261.1136885950501, -443.54242709966513, -392.1189544555423, -306.04012811604343, -183.63544603900036, -128.1724103505525, -108.54652420237599, -113.50848110495531]"
4640,"[-374.1466046594154, -92.39002302826364, -113.03833968086946, -131.35775931730632, -112.15042198161234, -114.20374423334398, -89.08291641975467, -116.05023944865013, -271.9107876402793, -117.02972050010459]"
4650,"[-221.73313615996503, -143.12927142354764, -121.36258030407916, -121.51198639577922, -270.4020667956124, -266.87838285350904, -125.35236877147071, -318.6924457773963, -101.26045948031862, -272.8638651708744]"
4660,"[-147.67146979643474, -351.8259850001185, -296.7330797600257, -202.69451675355072, -191.94105538616972, -218.17156661712102, -106.58182739821058, -130.42086732239872, -63.10765314579598, -59.767780783915285]"
4670,"[-126.31407956056017, -319.24486156024193, -162.1023915207519, -133.75566079713658, -99.53759561024117, -127.47334147713013, -104.00067236828872, -119.12077845153581, -117.88760885774545, -98.13309733761554]"
4680,"[-194.00460110008356, -97.45798327792366, -123.5715827269633, -99.1300411743538, -123.44715852339576, -101.75046285493951, -207.81903651366116, -308.44009997641285, -279.7777583139334, -175.79471733732572]"
4690,"[-128.10782800523748, -87.55046704636086, -225.48613874108466, -137.2252174460099, -118.42765129308145, -94.42151207093718, -137.1098611861202, -127.77019813612046, -97.09278926467775, -107.08474108591315]"
4700,"[-247.48218720006253, -178.2873414962525, -200.13907277142258, -89.53211927088893, 12.878987423204762, -160.85972957814135, -269.79962204528283, -291.411841721736, -320.1848391897032, -125.48473838283968]"
4710,"[15.001710974209999, -143.37282821113547, -95.54013347202334, -118.34365061879058, -132.07166525139016, -110.75232459891009, -310.77254934113495, -172.3750319009411, -99.60938712672674, -217.28462568373823]"
4720,"[-155.91950079202593, -99.42158655439215, -215.1848702277051, -113.86450887150863, -315.4139412517758, -135.7696728067134, -141.34181934348356, -108.32853953106033, -110.49772858420195, -106.93646456314997]"
4730,"[-126.56039286811202, -108.19677858840498, -151.40833977476473, -103.17721494139974, -227.26699146299276, -290.02752774973726, -188.79469870160068, -162.08203741310075, -110.53450283949923, -195.65909054689277]"
4740,"[-116.26832479127633, -108.41906432613902, -135.84585486701127, -145.2974635085125, -98.73358289804679, -132.7309989102726, -135.55195827907943, -102.1869841114083, -379.62379302492246, -134.8152067024289]"
4750,"[-145.75092942148166, -70.16171777975387, 17.309290072048242, -320.6619455054773, -114.43068649979045, -120.73186008613192, -138.74757374999538, -30.32439735056481, -149.60290459508045, -124.3103770401539]"
4760,"[-122.53964469164603, -150.1727698463028, -88.60819545252949, -128.31421965090806, -108.04235944341698, -134.07350283190348, -95.96162066727649, -114.06123242751764, -333.77527488031154, -99.75927734449638]"
4770,"[-118.30306170443946, 2.707848443196241, -372.8091284597723, -666.1845107887546, -268.2970125136969, -137.22891419530552, -591.1892873103711, -260.17160184981765, -96.74362713213895, -262.5288416603772]"
4780,"[-123.71666143818373, -81.28346844701858, -117.33036332347605, -111.72627425458057, -123.0169090284628, -205.45216371533414, -106.85086389968444, -167.5399135971487, -102.75902790007683, -323.4223010061517]"
4790,"[-90.16493859909517, -121.6112009345286, -129.14491344210396, -276.5897912704259, -100.36791862958844, -148.34896893171756, -120.7694824683212, -148.08850007186072, -129.41946312841395, -116.1281396736911]"
4800,"[-121.91163131391863, 6.3823864959175864, -195.92724376968852, -308.30359629028607, -450.98263444380245, -124.08684892950207, -117.7565173685515, -109.562408590555, -111.79375842546594, -163.27081013037235]"
4810,"[-346.5661578557807, -109.05780277354806, -272.2337886401666, -109.7066444325524, -263.3033407955035, -449.9930362102241, -92.12522728596697, -100.47111904754948, -145.2098888461518, -168.21836076107894]"
4820,"[-68.57824302144189, -125.34417265284941, 8.469103732572918, -126.87083601272616, -458.5742006586014, -322.56631522526334, -169.74115067667242, -144.4244098210869, -4.047628027220895, -186.44158624840236]"
4830,"[-178.79127980728333, -453.93733426063466, -190.88540334127828, -201.91160467167714, -130.26374251799197, -154.06518370048678, -27.396954719521958, -72.20464674278367, -125.32762162115418, -155.65153058435374]"
4840,"[-101.21433228045723, -222.58393689447018, -157.0821734259989, -166.3095684129102, -149.6586661460447, -133.01464458603695, -139.13943480049102, -128.705849145353, -153.27484076332732, -199.87815452367994]"
4850,"[-108.03977771292634, -123.05139681432715, -96.68289784650818, -94.40816044323483, -60.36681920157048, -154.90088576463555, -126.48121057910879, -167.17051540211494, -157.6021983129044, -21.637246596823317]"
4860,"[-84.31368139815083, -124.43727720050208, -117.0795874320379, -441.4377965788417, -142.82782737200554, -118.48022054597487, -156.89524067428562, -49.643312054660235, -191.4809215229015, -110.69014454708498]"
4870,"[-139.87628523343994, -156.91480526969792, -157.81836204941706, -202.72664430553, -129.9713815357121, -183.3002367558484, -172.22239547643693, -157.33951440180047, -212.98353731425817, -175.6754628566377]"
4880,"[-131.00679704855915, -81.23626220964644, -306.9716170670972, -75.50742748753274, -198.2995977121097, -347.54354076669665, -158.87326332681536, -128.48242570353415, -10.779020245919, -174.67530745666716]"
4890,"[-264.1500375505195, -121.0203576473782, -126.87557042395056, -174.95072993977473, -132.65670994079662, -146.90555349916187, -120.72803350977922, -99.93583868424061, -117.37628059769733, -139.95254661209356]"
4900,"[-163.991083107092, -146.40917683144116, -141.15991857163687, -196.5906773027894, -264.24677945131043, -270.20472501864003, -206.80153701087772, -187.29543079168477, -119.45345194368144, -127.70463567846913]"
4910,"[-421.882376194936, -178.07407268931252, -204.29191770208985, -132.61583519884067, -241.37276405788225, -161.43313436774173, -99.69807641876162, -152.23110856321176, -185.59910762389137, -132.29384386566514]"
4920,"[-139.4079726793312, -153.8982201524226, -135.77775478410118, -153.63256233467501, -37.81729360531863, -157.102677899661, -143.99133981848553, -167.810990014517, -104.51308711143153, -140.64891809991684]"
4930,"[-178.38071315511712, -170.74110971291447, -309.1055278815399, -176.93668203617875, -160.72200939597872, -111.02531498249712, -172.2405019432019, -107.55717306134164, -243.04257982888706, -181.02080620673348]"
4940,"[-120.18839085871336, -222.19066026831985, -94.41684282531142, -129.14269574552443, -113.45267483318705, -124.20561040848443, -120.99806401589271, -143.50561395361603, -150.08894033638626, -166.58690139355446]"
4950,"[-109.51850640026177, -98.82770833808223, -150.6859279656581, -98.42191172000204, -125.52410694257907, -166.92966435653017, -151.66847968210863, -104.58627887281013, -130.27187399420043, -217.27895216307056]"
4960,"[-31.49537719521301, -143.58210740783423, -127.03890441129764, -129.31106705432492, -178.7125997015784, -135.6935231131923, -136.82036682505006, -146.29616538188444, -132.16546507127018, -158.79367485672776]"
4970,"[-197.54253730770537, -125.2242087716185, -140.9656666636235, -121.90352532864051, -83.06194481822057, -156.8398192659376, -161.356778959239, 33.69922445474114, -123.65695161947264, -107.27483099145067]"
4980,"[-124.50889744105561, -141.5189627499011, -124.22510912726217, -136.54214887325503, -162.46295739787624, -162.7963027780078, -368.3157933858727, -132.408330771237, -156.27983110714197, -154.9462763631635]"
4990,"[-142.69244090020166, -179.23128643980556, -196.40331420115714, -111.38546192669928, -219.3898614644478, -115.86790422049373, -397.5744909358619, -105.17525387771809, -144.92392603582516, -163.1313704404298]"
5000,"[-184.70004345513348, -323.203873478644, -90.21453565231624, -160.72237312773092, -139.1201606315032, -92.26113778166831, -136.31602228958587, -127.15809646720558, -147.8603240933776, -177.15057368044776]"
5010,"[-157.7075441179661, -104.13028600414037, -158.64706226211518, -136.6422345741201, -156.4439509128099, -158.74285767377853, -99.34764888754071, -136.83360779570054, -161.20094798467161, -98.07166607805777]"
5020,"[-113.4312164017133, -134.87877800721805, -16.535180752084912, -236.52481962192928, -136.95801541310698, -93.51933696873218, -136.88913946522177, -93.16143093777868, -162.13686762014208, -167.82505999326662]"
5030,"[-112.1556566414366, -149.66715619521432, -357.43699155297634, -116.44796821563304, -98.77098500923336, -112.97806924213074, -223.6410742147122, -24.88843071519659, -143.90022715140603, -124.46370052374911]"
5040,"[-129.0972928287632, -130.12123225019792, -109.65040500801386, 10.561704090489826, -105.16934994245301, -486.53387754145956, -159.83924669888836, -74.2865198615497, -258.20879312656496, -110.49957768224687]"
5050,"[-146.46615633675717, -159.7268435164939, -101.3851332152112, -124.5297115540065, -243.34628548329113, -120.26038503621898, -342.0786842184728, -137.64176253302875, -127.43323577215969, -191.7027164460758]"
5060,"[-136.12332163599297, -352.56166846083727, -159.0129194585937, -147.37532772196744, -113.39830390979722, -100.26059447805575, -135.7876135418466, -333.1315497310831, -123.65386095984766, -244.45189424427977]"
5070,"[-129.75698482906117, -122.09267122451325, -140.1853475388096, -84.87728083359471, -295.25205479735246, -87.12940860733896, -184.87231213309792, -154.9673272204864, -113.11054513286778, -152.95334166612403]"
5080,"[-248.75719825170327, -84.85982383610201, -163.858044698103, -138.75115594487826, -361.6612539538531, -338.4152450628553, -312.31281729132166, -144.50802424879697, -138.5856130556585, -189.5631602984871]"
5090,"[-109.72189305456999, -14.329662293460103, -191.2790345308397, -378.88480963092735, -141.2225469653945, -75.11952127059872, -143.53243137132307, -94.30978993253399, -94.32928553856078, -131.9161324655215]"
5100,"[-112.703646391559, -288.41066255032365, -354.5062572005593, -147.07548753500672, -128.4603599797263, -96.6870940083307, -156.7019373007808, -114.39517272341111, 3.801275191261084, -173.3522677096705]"
5110,"[-218.3987587562629, -324.431041911018, -96.4509723525905, -188.33472818683367, -213.0083943887505, -76.16392668696474, -112.18818165550636, -123.34688163354465, -127.82378665314371, -118.89753512081046]"
5120,"[-88.98785042392605, -183.082705532356, -126.76558325448735, -164.42988049967764, -298.9453995121388, -159.42568370280298, -488.75528927964837, -124.52070447705762, -122.25242865156576, -207.5995486949086]"
5130,"[-187.4392062893293, -167.9616447582602, -160.59250559066146, -202.55302919622227, -185.02368607157098, -129.7478547131377, -117.1376085315488, -178.2415362548358, -120.50285496952216, -154.665774753064]"
5140,"[-353.5970839151139, -130.1313350784451, -266.24788200073345, -127.75548102546477, -123.13749647109252, -238.48537337376217, -136.07690702477743, -110.64235140684212, -141.59404302559176, -166.3027051967764]"
5150,"[-127.90545554476749, -148.32113448110084, -121.70322493457047, -160.74137343672064, -108.60495934265398, -103.29650408560346, -158.95728128824365, -388.40459426652217, -101.4184189943035, -162.44941059066502]"
5160,"[-112.403776412929, -161.8292262327796, -170.37118846210905, -172.21685068093916, -116.33683757580312, -113.5206800433152, -206.0258925911298, -114.50317572221948, -144.17938807409837, -159.85535912015868]"
5170,"[-94.64671344570803, -369.0344925730582, -538.2040470110353, -127.70312763718385, -181.17917265916958, -118.30972196027042, -172.78387154263945, -140.5446663017099, -118.24312774025452, -92.69253700032624]"
5180,"[-132.3880027247001, -92.29138327884897, -27.089015267850442, -107.71495710634491, -356.01132881225374, -199.06179523944348, -486.0834325846753, -137.94352150251316, -115.10166337837634, -90.10147968395967]"
5190,"[-155.5045961521522, -150.97330087385166, -278.5418424584304, -154.59575373006234, -95.55702545045433, -123.77872569532894, -135.2151629741652, -203.79716960318382, -201.17459405195393, -190.82917344476368]"
5200,"[-196.59803926743302, -246.0407269767053, -134.81763229773406, -120.79425990705028, -166.35629532944643, -138.61142728973905, -134.8971934009412, -212.25958972322397, -125.81620251377436, -3.436624518181091]"
5210,"[-51.029475042705684, -126.46703161370579, -103.57790144709384, -115.26190872801885, -123.91891037716368, -141.7731264348428, -95.24962761159523, -165.68402038940582, -139.7795087654793, -114.56358815395214]"
5220,"[11.92884387345147, -102.47928046105363, -213.65584768227976, -127.51595087089785, -116.61816097585518, -150.71354465395194, -162.8446829896053, -141.65418479837433, -107.97613155023362, -259.9163018804859]"
5230,"[-177.7080242358045, -119.3222747429751, -126.31351934032722, -303.4096731383525, -0.2909084789572063, -139.51580934235878, -128.1858290471856, -115.47047916414259, -162.0585967303825, -169.24354540094316]"
5240,"[-105.86050496940896, -95.32330170171358, -236.03970313352102, -39.8979121994323, -112.39335667510579, -93.17259130192562, -106.29395361100156, -128.4799042394119, -180.56327092749976, -190.03057217915392]"
5250,"[-22.20800161612631, -125.32548746794697, -136.90712838028026, -159.76729631656644, -222.72955155036553, -291.04457468308146, -141.08863036156535, -161.24011015635932, -104.63494158034388, -89.9563162567374]"
5260,"[-142.59345020375397, -204.95964795041343, -113.89202622222763, -143.73104146518784, -299.79734272444693, -321.56026032808813, -219.7950442978743, -168.71825307069943, -145.3856001580314, -171.30163880622638]"
5270,"[-248.13866591013613, -116.52120637969003, -160.96956655633747, -149.61116257620372, -36.09919699996681, -116.40740891429797, -116.57382567196737, -123.94938723455613, -261.82638447670354, -271.78690677659347]"
5280,"[-15.05230166340742, -460.0280167392155, -212.17061327073833, -164.68358306800312, -138.36333229672942, -196.49065138965494, -146.57570473552866, -124.73656291698495, -199.6757385157419, -138.654988357361]"
5290,"[-156.03376266561293, -99.16673454788821, -171.36891262487632, -178.91316630362985, -97.92137265282122, -174.97553554831273, -119.22007255164215, -132.44810061205243, -210.93378476674735, -167.79027356179455]"
5300,"[-138.52338927117225, -172.23735497581958, -148.141562080378, -167.7309067090954, -88.71252588319999, -120.73921787156945, -125.91547873545747, -99.09080159718471, -154.92974475436867, -115.30912334042846]"
5310,"[32.04703033621533, -123.30151015796301, -151.78851565301653, -128.1051456380033, -159.67279534850005, -120.07784462190048, -92.3662412162505, -99.97503128589071, -87.94458304425368, -132.19893317810474]"
5320,"[-113.12864247188784, -143.83768398419744, -108.97116756755906, -354.66833710231094, -233.35912925814358, -118.54381065952896, -137.07536988551655, -248.93287754090738, -110.53961449768656, -316.68358641280787]"
5330,"[-172.6799693957308, -142.21033467542878, -129.86526047386224, -108.40159081787428, -127.28366463627236, -100.40494839927528, -128.53288831971085, -173.32886976739545, -154.55331308670048, -132.6783686526311]"
5340,"[-233.8755302673952, 15.046758747289353, -138.80442056144923, -156.62164236124852, -161.6644074848408, 8.261517997795394, -117.5851917078154, -132.1812478987805, -137.49461005239814, -132.3721910053327]"
5350,"[-113.03542289494729, -135.9965546443199, -175.37638950926805, -111.27063557667512, -220.71747908854343, -164.63487548566854, -133.82281122575628, -241.35286803865262, -177.58586757493347, -92.20196327527754]"
5360,"[-142.0405126414088, -176.19967273445897, -133.03659752352203, -101.06146193828536, -136.60469659759858, -118.3369906136798, -217.213869930614, -113.20704634164287, -134.45546446017207, -112.64168286239868]"
5370,"[-89.33530304740059, -126.9914344678608, -84.70682222619604, -118.20887260459024, -122.65800650055266, -172.62820821981418, -175.90637358035576, -127.86343041464174, -127.85696669563609, -127.49182139409876]"
5380,"[-123.55451292162738, -150.21718600372753, -151.49864638770373, -646.5576830596992, -121.70003266127074, -138.202561413215, -188.4301739500678, -111.70954831327458, -151.62471327252302, -129.56598047989513]"
5390,"[-100.40071837997945, -173.07198477293753, -161.1179494274314, -40.87020896326209, -125.2520301676634, -164.27404619370864, -155.72852193517878, -343.41944662388175, -257.38931806984397, -146.57667101029986]"
5400,"[-204.5983428541945, -140.45692693059965, -119.01874405128115, -189.80274198324574, -129.28403647190711, -130.53339901710643, -89.4090256734066, -106.25254849610519, -98.19807891352754, -176.0609197400386]"
5410,"[-23.608455807215165, -215.2465081987703, -97.18771529136437, -149.1920524593978, -28.233618304236074, -123.77904053107515, -101.10140488309952, -129.8748314206423, -230.14322752385237, -355.4721372769236]"
5420,"[-120.67897535794178, -159.0079154753305, -110.64397388936615, -102.76484897567732, -147.78874678111558, -95.0692165371629, -109.68043113652652, -127.54059122738235, -116.45097470727998, -110.67116819091589]"
5430,"[-104.0475325687915, -153.25367878608995, -138.8233759983325, -143.94024787311972, -145.30654199752007, -109.05727614199043, -135.26882004805603, -124.27223253471197, -132.17974392880487, -186.6412706297623]"
5440,"[-157.21877673017477, -141.03941384358697, -167.72430190065808, -126.84427858686595, -146.37881376843418, -127.89737879268591, -19.561160581519374, -206.18828052547133, -124.63389819900186, -112.72101193344446]"
5450,"[-114.71830292265778, -96.06535966772236, -124.02718755599872, -96.92348290973402, -224.17399117572523, -111.98387496989025, -150.45991709262952, -143.09111146262114, -128.5307556223865, -123.54356982026249]"
5460,"[-86.21450116072837, -121.27054010261331, -116.60728947851976, -334.45581563180565, -117.51528571871927, -287.38132969617146, -125.74770525034168, -139.20487115269137, -320.3845500582029, -104.56512904955335]"
5470,"[-318.28413910288856, -133.48205350076879, -118.2944323223742, -154.67579859688314, -154.36659821946068, -149.36386368095685, -331.94342059011836, -45.48628725507038, -116.31857495483632, -139.80842185419874]"
5480,"[-158.64380940858064, -383.70114977057625, -189.521149516374, -199.66195094807716, -129.64935301185002, -564.9558142211613, -301.03565968683404, -394.8089823902676, -110.06009398756197, -345.5428509631034]"
5490,"[-409.980322939159, -139.36417113454212, -104.36394437114663, -172.60472296181302, -220.71512607257586, -112.82904299631846, -126.30444401180897, -185.71097062372326, -184.48927068046214, -220.25833652112874]"
5500,"[-147.7743710033985, -298.7639802909126, -147.86018261883032, -194.98053212097184, -110.2613178011729, -124.04866268315313, -103.437744338252, -131.74169657385735, -19.16168269578506, -131.08463723931166]"
5510,"[-109.12158832046953, -106.20911566812757, -113.58380660085999, -124.65033487219574, -110.11879830035951, -112.67920124098148, -115.99391803046413, -119.04390310953238, -165.51196122077664, -133.54837131148105]"
5520,"[-117.01348067814459, -425.72090691792687, -168.00874660653855, -239.6472916676973, -132.6839785273746, -148.59393852331704, -134.88663974392895, -117.94422121727835, -141.53185443641257, -138.9677992457649]"
5530,"[-80.52251446849175, -97.93756480453452, -119.2044388840022, -55.599876826889684, -130.68578709585915, -128.32713042211634, -133.0883120570466, -127.99609694996025, -92.55834388179035, -157.512194537598]"
5540,"[-226.58910165818247, -459.4805254157414, -119.79679547697361, -223.0622113835326, -143.24174919750195, -124.74444587545946, -97.19193379350372, -130.7622935307548, -247.08243288465388, -122.90944344519352]"
5550,"[-120.6879124395526, -153.89812643789548, -117.66965999611753, -148.86438000872676, -13.642812270972996, -133.47950469065376, -113.40763836966687, -94.3414924157164, -186.91136085596366, -142.2317036477679]"
5560,"[-19.555515120630815, -114.64205272840508, -142.50448404606848, -122.72264896711863, -179.0644804157061, -137.9316371435474, -177.61818890339953, -111.9166509055178, -98.93500486015586, -156.73795678625459]"
5570,"[-128.48699478898462, -136.68364200086586, -31.82321861675824, -140.05073505962335, -137.98398939613799, -125.8222032214162, -111.9050768483101, -111.64232876077226, -106.50628672289807, -123.53337741624591]"
