Num episodes,Cumulative rewards
930,"[13.0, -3.0, 14.0, 31.0, -1.0, 21.0, 17.0, -1.0, -1.0, 9.0]"
940,"[13.0, -1.0, 18.0, 50.0, 7.0, 50.0, 0.0, 10.0, 24.0, 25.0]"
950,"[-3.0, 15.0, -1.0, 9.0, 0.0, 0.0, 23.0, -1.0, -1.0, 16.0]"
960,"[15.0, 8.0, 50.0, -2.0, -2.0, 8.0, 17.0, 14.0, 24.0, 21.0]"
970,"[1.0, -2.0, 17.0, 11.0, -1.0, 21.0, -2.0, 14.0, 19.0, 11.0]"
980,"[-1.0, -1.0, -2.0, 15.0, 8.0, 36.0, 9.0, 18.0, 17.0, -2.0]"
990,"[24.0, -3.0, 2.0, 23.0, -1.0, 12.0, 14.0, 15.0, 16.0, -2.0]"
1000,"[22.0, 9.0, -2.0, -2.0, 50.0, 22.0, 15.0, 8.0, 12.0, -2.0]"
1010,"[8.0, 14.0, -2.0, 4.0, -2.0, 10.0, 50.0, -2.0, 32.0, 2.0]"
1020,"[1.0, 8.0, 16.0, 37.0, -2.0, 1.0, -1.0, 12.0, -2.0, 18.0]"
1030,"[14.0, 25.0, -1.0, -1.0, -1.0, -1.0, 14.0, 29.0, 1.0, 18.0]"
1040,"[-2.0, 1.0, -1.0, 10.0, -2.0, -1.0, -1.0, 50.0, -1.0, -1.0]"
1050,"[1.0, 30.0, -2.0, 0.0, 12.0, -1.0, 0.0, -1.0, -2.0, -2.0]"
1060,"[2.0, -2.0, 2.0, 0.0, 0.0, 4.0, -1.0, 1.0, -1.0, -2.0]"
1070,"[50.0, -1.0, 17.0, -2.0, -2.0, 21.0, -1.0, 0.0, -3.0, -2.0]"
1080,"[2.0, 13.0, -1.0, 9.0, -1.0, 0.0, -1.0, -3.0, -1.0, 30.0]"
1090,"[-3.0, 34.0, 14.0, 8.0, -3.0, 18.0, -2.0, 1.0, 17.0, 15.0]"
1100,"[20.0, -1.0, -1.0, -1.0, -2.0, -3.0, 0.0, -2.0, -1.0, -1.0]"
1110,"[-1.0, -3.0, -1.0, -2.0, -3.0, -2.0, -1.0, -1.0, 0.0, 12.0]"
1120,"[19.0, 9.0, -2.0, -1.0, 18.0, 6.0, -2.0, -2.0, -1.0, -3.0]"
