Num episodes,Cumulative rewards
810,"[-1008, -1065, -1051, 904, 968, -100, -1017, -1068, -100, 984]"
820,"[-1020, -1027, -1033, -100, 945, -1017, 995, 903, -1075, -102]"
830,"[-101, -1033, 928, -1018, -1056, 956, -1038, 977, 983, -101]"
840,"[969, 960, 910, 965, 967, 953, 994, -100, -1093, -1100]"
850,"[-1100, -1097, -1037, -1036, 966, -1020, 985, -1078, -1093, 943]"
860,"[995, 981, 903, -1097, 975, -1065, 983, -1012, 968, 961]"
870,"[-1038, 988, 957, -1044, -1086, -1064, 990, -1009, -103, 933]"
880,"[-109, -101, -100, 981, 988, 954, -102, -1110, 957, -1081]"
890,"[995, 983, -1043, 921, -1038, 963, -1030, 947, -1055, 948]"
900,"[-110, -1011, -1042, -100, 952, 990, -1057, 926, 923, -100]"
910,"[938, -1057, -100, -101, -105, -1010, 958, -1083, -100, -100]"
920,"[-100, -100, 934, 949, -1009, -100, -1099, -1048, -100, 912]"
930,"[992, 927, -1037, 965, -1078, -100, 967, -1022, -102, -101]"
940,"[-102, -1048, 987, -100, 951, -1021, -1086, 995, -102, 983]"
950,"[-101, -100, -100, -1019, -1009, -104, 952, -101, -1086, 923]"
960,"[929, 963, -102, -1041, 982, 960, -1034, -100, -1026, -1079]"
970,"[-1064, -107, -101, -101, -1021, 947, 954, -1011, 972, 987]"
980,"[966, 945, 988, 978, 902, 898, 945, 996, 961, 947]"
990,"[930, -1053, -1055, -1077, 949, 930, 961, -101, -1037, -100]"
1000,"[-1018, -1013, -1018, -1026, 976, -1077, -1021, -101, 941, 929]"
1010,"[990, 903, -1008, 989, 966, -1099, 960, -100, -1010, -1030]"
1020,"[966, 932, 984, 985, -1034, -100, -1011, 928, 986, 985]"
1030,"[994, -1035, -100, -1069, -1029, -1007, -1051, 927, 990, 965]"
1040,"[-1075, 980, -101, -101, 963, -1063, -1021, -1050, -1014, 933]"
1050,"[920, 972, 964, 993, 962, 938, -1010, 982, 986, -1021]"
1060,"[940, -1015, 980, 944, -103, -1089, -1084, -1012, 963, 918]"
1070,"[970, -1039, -100, -105, 955, 977, -100, 973, -101, 914]"
1080,"[-1050, 985, -108, -100, -1011, 976, -1048, 921, 969, -1009]"
1090,"[-1017, -1016, -1027, -1008, 908, -1026, 926, -100, -103, 985]"
1100,"[983, 941, 966, -1029, 983, -1045, -101, 945, 987, -1084]"
